timestamp,data
53851000,47.0
53852000,47.0
53853000,50.0
53854000,34.0
53855000,45.0
53856000,42.0
53857000,49.0
53858000,50.0
53859000,45.0
53860000,46.0
53861000,51.0
53862000,51.0
53863000,48.0
53864000,43.0
53865000,51.0
53866000,61.0
53867000,48.0
53868000,44.0
53869000,44.0
53870000,52.0
53871000,42.0
53872000,47.0
53873000,50.0
53874000,53.0
53875000,47.0
53876000,48.0
53877000,66.0
53878000,46.0
53879000,46.0
53880000,54.0
53881000,34.0
53882000,47.0
53883000,36.0
53884000,48.0
53885000,60.0
53886000,37.0
53887000,46.0
53888000,43.0
53889000,40.0
53890000,43.0
53891000,46.0
53892000,48.0
53893000,60.0
53894000,46.0
53895000,52.0
53896000,42.0
53897000,49.0
53898000,43.0
53899000,44.0
53900000,42.0
53901000,47.0
53902000,37.0
53903000,47.0
53904000,47.0
53905000,39.0
53906000,52.0
53907000,52.0
53908000,53.0
53909000,42.0
53910000,40.0
53911000,48.0
53912000,54.0
53913000,52.0
53914000,54.0
53915000,49.0
53916000,42.0
53917000,54.0
53918000,36.0
53919000,46.0
53920000,54.0
53921000,34.0
53922000,56.0
53923000,62.0
53924000,51.0
53925000,38.0
53926000,48.0
53927000,47.0
53928000,61.0
53929000,40.0
53930000,45.0
53931000,47.0
53932000,51.0
53933000,38.0
53934000,47.0
53935000,54.0
53936000,48.0
53937000,47.0
53938000,45.0
53939000,54.0
53940000,51.0
53941000,57.0
53942000,45.0
53943000,57.0
53944000,57.0
53945000,35.0
53946000,46.0
53947000,42.0
53948000,56.0
53949000,44.0
53950000,46.0
53951000,51.0
53952000,44.0
53953000,51.0
53954000,39.0
53955000,39.0
53956000,41.0
53957000,44.0
53958000,45.0
53959000,37.0
53960000,43.0
53961000,40.0
53962000,22.0
53963000,50.0
53964000,57.0
53965000,45.0
53966000,55.0
53967000,46.0
53968000,54.0
53969000,44.0
53970000,56.0
53971000,50.0
53972000,54.0
53973000,50.0
53974000,42.0
53975000,36.0
53976000,47.0
53977000,55.0
53978000,49.0
53979000,45.0
53980000,40.0
53981000,54.0
53982000,42.0
53983000,34.0
53984000,42.0
53985000,57.0
53986000,39.0
53987000,35.0
53988000,48.0
53989000,43.0
53990000,40.0
53991000,51.0
53992000,44.0
53993000,48.0
53994000,55.0
53995000,58.0
53996000,48.0
53997000,55.0
53998000,49.0
53999000,59.0
54000000,50.0
54001000,48.0
54002000,67.0
54003000,58.0
54004000,63.0
54005000,76.0
54006000,47.0
54007000,62.0
54008000,49.0
54009000,46.0
54010000,52.0
54011000,72.0
54012000,42.0
54013000,55.0
54014000,52.0
54015000,57.0
54016000,44.0
54017000,49.0
54018000,52.0
54019000,44.0
54020000,53.0
54021000,56.0
54022000,55.0
54023000,57.0
54024000,68.0
54025000,60.0
54026000,51.0
54027000,54.0
54028000,48.0
54029000,44.0
54030000,66.0
54031000,58.0
54032000,52.0
54033000,46.0
54034000,65.0
54035000,60.0
54036000,65.0
54037000,72.0
54038000,43.0
54039000,54.0
54040000,56.0
54041000,60.0
54042000,61.0
54043000,59.0
54044000,61.0
54045000,55.0
54046000,61.0
54047000,54.0
54048000,68.0
54049000,52.0
54050000,45.0
54051000,56.0
54052000,71.0
54053000,57.0
54054000,51.0
54055000,55.0
54056000,60.0
54057000,63.0
54058000,62.0
54059000,58.0
54060000,51.0
54061000,74.0
54062000,49.0
54063000,53.0
54064000,60.0
54065000,61.0
54066000,45.0
54067000,48.0
54068000,54.0
54069000,45.0
54070000,56.0
54071000,60.0
54072000,54.0
54073000,65.0
54074000,56.0
54075000,51.0
54076000,48.0
54077000,53.0
54078000,50.0
54079000,52.0
54080000,46.0
54081000,65.0
54082000,45.0
54083000,59.0
54084000,68.0
54085000,36.0
54086000,61.0
54087000,52.0
54088000,52.0
54089000,61.0
54090000,56.0
54091000,34.0
54092000,52.0
54093000,55.0
54094000,44.0
54095000,55.0
54096000,51.0
54097000,45.0
54098000,55.0
54099000,49.0
54100000,42.0
54101000,62.0
54102000,44.0
54103000,53.0
54104000,54.0
54105000,54.0
54106000,47.0
54107000,39.0
54108000,43.0
54109000,44.0
54110000,56.0
54111000,53.0
54112000,54.0
54113000,51.0
54114000,55.0
54115000,56.0
54116000,62.0
54117000,77.0
54118000,43.0
54119000,50.0
54120000,59.0
54121000,53.0
54122000,33.0
54123000,45.0
54124000,56.0
54125000,52.0
54126000,52.0
54127000,46.0
54128000,51.0
54129000,49.0
54130000,48.0
54131000,58.0
54132000,49.0
54133000,42.0
54134000,59.0
54135000,47.0
54136000,58.0
54137000,61.0
54138000,53.0
54139000,53.0
54140000,51.0
54141000,53.0
54142000,59.0
54143000,39.0
54144000,49.0
54145000,56.0
54146000,53.0
54147000,63.0
54148000,56.0
54149000,51.0
54150000,47.0
54151000,55.0
54152000,50.0
54153000,46.0
54154000,48.0
54155000,56.0
54156000,40.0
54157000,44.0
54158000,46.0
54159000,55.0
54160000,46.0
54161000,51.0
54162000,48.0
54163000,53.0
54164000,63.0
54165000,52.0
54166000,48.0
54167000,43.0
54168000,52.0
54169000,41.0
54170000,39.0
54171000,53.0
54172000,54.0
54173000,50.0
54174000,48.0
54175000,50.0
54176000,42.0
54177000,57.0
54178000,49.0
54179000,47.0
54180000,40.0
54181000,42.0
54182000,51.0
54183000,65.0
54184000,41.0
54185000,55.0
54186000,49.0
54187000,50.0
54188000,47.0
54189000,47.0
54190000,46.0
54191000,50.0
54192000,56.0
54193000,40.0
54194000,48.0
54195000,49.0
54196000,55.0
54197000,53.0
54198000,49.0
54199000,69.0
54200000,40.0
54201000,50.0
54202000,58.0
54203000,37.0
54204000,57.0
54205000,52.0
54206000,59.0
54207000,56.0
54208000,48.0
54209000,49.0
54210000,46.0
54211000,56.0
54212000,55.0
54213000,53.0
54214000,49.0
54215000,50.0
54216000,61.0
54217000,37.0
54218000,56.0
54219000,58.0
54220000,52.0
54221000,45.0
54222000,56.0
54223000,41.0
54224000,44.0
54225000,50.0
54226000,60.0
54227000,56.0
54228000,50.0
54229000,52.0
54230000,47.0
54231000,51.0
54232000,46.0
54233000,49.0
54234000,55.0
54235000,43.0
54236000,57.0
54237000,54.0
54238000,54.0
54239000,42.0
54240000,54.0
54241000,53.0
54242000,54.0
54243000,47.0
54244000,57.0
54245000,46.0
54246000,49.0
54247000,52.0
54248000,50.0
54249000,51.0
54250000,51.0
54251000,42.0
54252000,75.0
54253000,54.0
54254000,45.0
54255000,60.0
54256000,56.0
54257000,55.0
54258000,48.0
54259000,42.0
54260000,34.0
54261000,56.0
54262000,40.0
54263000,45.0
54264000,59.0
54265000,61.0
54266000,53.0
54267000,47.0
54268000,49.0
54269000,45.0
54270000,65.0
54271000,45.0
54272000,55.0
54273000,39.0
54274000,43.0
54275000,44.0
54276000,54.0
54277000,45.0
54278000,43.0
54279000,48.0
54280000,46.0
54281000,53.0
54282000,47.0
54283000,41.0
54284000,47.0
54285000,52.0
54286000,46.0
54287000,40.0
54288000,37.0
54289000,58.0
54290000,61.0
54291000,43.0
54292000,45.0
54293000,50.0
54294000,59.0
54295000,53.0
54296000,47.0
54297000,47.0
54298000,66.0
54299000,60.0
54300000,39.0
54301000,38.0
54302000,46.0
54303000,58.0
54304000,49.0
54305000,60.0
54306000,45.0
54307000,53.0
54308000,55.0
54309000,49.0
54310000,51.0
54311000,51.0
54312000,40.0
54313000,42.0
54314000,54.0
54315000,47.0
54316000,57.0
54317000,65.0
54318000,55.0
54319000,45.0
54320000,59.0
54321000,47.0
54322000,58.0
54323000,48.0
54324000,47.0
54325000,40.0
54326000,56.0
54327000,51.0
54328000,42.0
54329000,43.0
54330000,58.0
54331000,51.0
54332000,55.0
54333000,48.0
54334000,44.0
54335000,66.0
54336000,51.0
54337000,43.0
54338000,42.0
54339000,63.0
54340000,50.0
54341000,52.0
54342000,45.0
54343000,52.0
54344000,57.0
54345000,51.0
54346000,64.0
54347000,53.0
54348000,41.0
54349000,48.0
54350000,47.0
54351000,62.0
54352000,41.0
54353000,49.0
54354000,43.0
54355000,60.0
54356000,55.0
54357000,54.0
54358000,50.0
54359000,39.0
54360000,56.0
54361000,40.0
54362000,52.0
54363000,50.0
54364000,53.0
54365000,51.0
54366000,64.0
54367000,42.0
54368000,44.0
54369000,49.0
54370000,39.0
54371000,47.0
54372000,51.0
54373000,49.0
54374000,41.0
54375000,55.0
54376000,52.0
54377000,55.0
54378000,54.0
54379000,44.0
54380000,63.0
54381000,51.0
54382000,47.0
54383000,55.0
54384000,50.0
54385000,55.0
54386000,43.0
54387000,55.0
54388000,46.0
54389000,45.0
54390000,51.0
54391000,66.0
54392000,58.0
54393000,29.0
54394000,51.0
54395000,51.0
54396000,52.0
54397000,50.0
54398000,50.0
54399000,61.0
54400000,48.0
54401000,57.0
54402000,46.0
54403000,50.0
54404000,54.0
54405000,45.0
54406000,51.0
54407000,44.0
54408000,58.0
54409000,40.0
54410000,52.0
54411000,51.0
54412000,61.0
54413000,44.0
54414000,58.0
54415000,49.0
54416000,51.0
54417000,49.0
54418000,60.0
54419000,55.0
54420000,44.0
54421000,50.0
54422000,66.0
54423000,46.0
54424000,57.0
54425000,52.0
54426000,64.0
54427000,55.0
54428000,66.0
54429000,42.0
54430000,41.0
54431000,53.0
54432000,67.0
54433000,42.0
54434000,54.0
54435000,47.0
54436000,49.0
54437000,58.0
54438000,59.0
54439000,35.0
54440000,52.0
54441000,51.0
54442000,48.0
54443000,46.0
54444000,55.0
54445000,59.0
54446000,48.0
54447000,52.0
54448000,43.0
54449000,59.0
54450000,34.0
54451000,52.0
54452000,52.0
54453000,46.0
54454000,46.0
54455000,64.0
54456000,52.0
54457000,46.0
54458000,50.0
54459000,77.0
54460000,40.0
54461000,44.0
54462000,40.0
54463000,52.0
54464000,51.0
54465000,54.0
54466000,40.0
54467000,47.0
54468000,52.0
54469000,51.0
54470000,55.0
54471000,48.0
54472000,55.0
54473000,66.0
54474000,71.0
54475000,58.0
54476000,44.0
54477000,43.0
54478000,37.0
54479000,44.0
54480000,57.0
54481000,56.0
54482000,62.0
54483000,52.0
54484000,56.0
54485000,54.0
54486000,52.0
54487000,45.0
54488000,43.0
54489000,52.0
54490000,63.0
54491000,35.0
54492000,40.0
54493000,44.0
54494000,42.0
54495000,52.0
54496000,46.0
54497000,50.0
54498000,40.0
54499000,47.0
54500000,52.0
54501000,60.0
54502000,50.0
54503000,53.0
54504000,43.0
54505000,46.0
54506000,44.0
54507000,59.0
54508000,56.0
54509000,54.0
54510000,57.0
54511000,49.0
54512000,64.0
54513000,50.0
54514000,54.0
54515000,43.0
54516000,59.0
54517000,37.0
54518000,63.0
54519000,51.0
54520000,65.0
54521000,46.0
54522000,47.0
54523000,50.0
54524000,48.0
54525000,50.0
54526000,49.0
54527000,60.0
54528000,58.0
54529000,55.0
54530000,46.0
54531000,55.0
54532000,63.0
54533000,31.0
54534000,57.0
54535000,56.0
54536000,49.0
54537000,45.0
54538000,38.0
54539000,49.0
54540000,48.0
54541000,43.0
54542000,45.0
54543000,70.0
54544000,46.0
54545000,44.0
54546000,47.0
54547000,44.0
54548000,58.0
54549000,56.0
54550000,49.0
54551000,46.0
54552000,53.0
54553000,45.0
54554000,47.0
54555000,52.0
54556000,50.0
54557000,51.0
54558000,62.0
54559000,49.0
54560000,50.0
54561000,63.0
54562000,47.0
54563000,57.0
54564000,56.0
54565000,49.0
54566000,53.0
54567000,57.0
54568000,53.0
54569000,49.0
54570000,58.0
54571000,54.0
54572000,51.0
54573000,32.0
54574000,47.0
54575000,53.0
54576000,53.0
54577000,52.0
54578000,45.0
54579000,59.0
54580000,42.0
54581000,50.0
54582000,39.0
54583000,43.0
54584000,46.0
54585000,39.0
54586000,55.0
54587000,52.0
54588000,59.0
54589000,52.0
54590000,47.0
54591000,40.0
54592000,49.0
54593000,64.0
54594000,53.0
54595000,50.0
54596000,53.0
54597000,40.0
54598000,45.0
54599000,64.0
54600000,43.0
54601000,43.0
54602000,41.0
54603000,41.0
54604000,52.0
54605000,54.0
54606000,45.0
54607000,50.0
54608000,56.0
54609000,50.0
54610000,55.0
54611000,53.0
54612000,39.0
54613000,44.0
54614000,44.0
54615000,42.0
54616000,44.0
54617000,47.0
54618000,39.0
54619000,49.0
54620000,40.0
54621000,45.0
54622000,60.0
54623000,49.0
54624000,52.0
54625000,43.0
54626000,51.0
54627000,44.0
54628000,56.0
54629000,43.0
54630000,50.0
54631000,38.0
54632000,43.0
54633000,60.0
54634000,55.0
54635000,44.0
54636000,51.0
54637000,58.0
54638000,57.0
54639000,54.0
54640000,42.0
54641000,56.0
54642000,59.0
54643000,42.0
54644000,61.0
54645000,42.0
54646000,46.0
54647000,38.0
54648000,34.0
54649000,55.0
54650000,54.0
54651000,56.0
54652000,44.0
54653000,55.0
54654000,46.0
54655000,62.0
54656000,46.0
54657000,46.0
54658000,55.0
54659000,52.0
54660000,53.0
54661000,59.0
54662000,54.0
54663000,59.0
54664000,53.0
54665000,56.0
54666000,63.0
54667000,49.0
54668000,49.0
54669000,59.0
54670000,48.0
54671000,56.0
54672000,48.0
54673000,63.0
54674000,57.0
54675000,58.0
54676000,48.0
54677000,50.0
54678000,46.0
54679000,55.0
54680000,60.0
54681000,47.0
54682000,37.0
54683000,46.0
54684000,43.0
54685000,62.0
54686000,45.0
54687000,54.0
54688000,45.0
54689000,48.0
54690000,48.0
54691000,46.0
54692000,44.0
54693000,32.0
54694000,52.0
54695000,60.0
54696000,57.0
54697000,39.0
54698000,47.0
54699000,54.0
54700000,56.0
54701000,45.0
54702000,51.0
54703000,50.0
54704000,57.0
54705000,43.0
54706000,48.0
54707000,47.0
54708000,55.0
54709000,48.0
54710000,55.0
54711000,37.0
54712000,71.0
54713000,48.0
54714000,52.0
54715000,44.0
54716000,54.0
54717000,43.0
54718000,47.0
54719000,54.0
54720000,51.0
54721000,42.0
54722000,59.0
54723000,55.0
54724000,51.0
54725000,58.0
54726000,60.0
54727000,53.0
54728000,44.0
54729000,43.0
54730000,46.0
54731000,41.0
54732000,32.0
54733000,56.0
54734000,45.0
54735000,57.0
54736000,37.0
54737000,48.0
54738000,41.0
54739000,39.0
54740000,40.0
54741000,53.0
54742000,46.0
54743000,54.0
54744000,59.0
54745000,42.0
54746000,47.0
54747000,43.0
54748000,39.0
54749000,45.0
54750000,50.0
54751000,48.0
54752000,46.0
54753000,52.0
54754000,59.0
54755000,50.0
54756000,50.0
54757000,57.0
54758000,55.0
54759000,58.0
54760000,51.0
54761000,59.0
54762000,52.0
54763000,49.0
54764000,48.0
54765000,57.0
54766000,50.0
54767000,47.0
54768000,47.0
54769000,58.0
54770000,56.0
54771000,55.0
54772000,57.0
54773000,48.0
54774000,48.0
54775000,46.0
54776000,38.0
54777000,58.0
54778000,50.0
54779000,48.0
54780000,55.0
54781000,51.0
54782000,49.0
54783000,52.0
54784000,59.0
54785000,72.0
54786000,40.0
54787000,55.0
54788000,43.0
54789000,49.0
54790000,49.0
54791000,38.0
54792000,46.0
54793000,54.0
54794000,57.0
54795000,44.0
54796000,50.0
54797000,49.0
54798000,56.0
54799000,55.0
54800000,62.0
54801000,47.0
54802000,36.0
54803000,63.0
54804000,52.0
54805000,47.0
54806000,49.0
54807000,47.0
54808000,61.0
54809000,51.0
54810000,62.0
54811000,45.0
54812000,45.0
54813000,48.0
54814000,50.0
54815000,59.0
54816000,60.0
54817000,47.0
54818000,41.0
54819000,52.0
54820000,54.0
54821000,51.0
54822000,49.0
54823000,60.0
54824000,47.0
54825000,46.0
54826000,62.0
54827000,62.0
54828000,51.0
54829000,42.0
54830000,47.0
54831000,48.0
54832000,47.0
54833000,46.0
54834000,42.0
54835000,39.0
54836000,53.0
54837000,50.0
54838000,47.0
54839000,58.0
54840000,57.0
54841000,60.0
54842000,50.0
54843000,53.0
54844000,50.0
54845000,43.0
54846000,52.0
54847000,54.0
54848000,43.0
54849000,47.0
54850000,39.0
54851000,42.0
54852000,45.0
54853000,66.0
54854000,55.0
54855000,45.0
54856000,47.0
54857000,47.0
54858000,42.0
54859000,48.0
54860000,48.0
54861000,59.0
54862000,48.0
54863000,48.0
54864000,59.0
54865000,40.0
54866000,40.0
54867000,40.0
54868000,55.0
54869000,50.0
54870000,61.0
54871000,47.0
54872000,46.0
54873000,54.0
54874000,64.0
54875000,66.0
54876000,45.0
54877000,55.0
54878000,47.0
54879000,43.0
54880000,55.0
54881000,57.0
54882000,39.0
54883000,43.0
54884000,57.0
54885000,48.0
54886000,48.0
54887000,43.0
54888000,51.0
54889000,40.0
54890000,44.0
54891000,45.0
54892000,62.0
54893000,53.0
54894000,48.0
54895000,38.0
54896000,48.0
54897000,71.0
54898000,42.0
54899000,45.0
54900000,55.0
54901000,40.0
54902000,43.0
54903000,43.0
54904000,56.0
54905000,56.0
54906000,47.0
54907000,45.0
54908000,50.0
54909000,49.0
54910000,53.0
54911000,47.0
54912000,55.0
54913000,35.0
54914000,50.0
54915000,53.0
54916000,53.0
54917000,51.0
54918000,64.0
54919000,39.0
54920000,52.0
54921000,54.0
54922000,50.0
54923000,58.0
54924000,42.0
54925000,54.0
54926000,41.0
54927000,42.0
54928000,42.0
54929000,50.0
54930000,33.0
54931000,58.0
54932000,58.0
54933000,54.0
54934000,47.0
54935000,50.0
54936000,44.0
54937000,51.0
54938000,53.0
54939000,41.0
54940000,46.0
54941000,54.0
54942000,48.0
54943000,48.0
54944000,43.0
54945000,46.0
54946000,45.0
54947000,50.0
54948000,58.0
54949000,38.0
54950000,46.0
54951000,58.0
54952000,40.0
54953000,54.0
54954000,49.0
54955000,37.0
54956000,52.0
54957000,53.0
54958000,56.0
54959000,44.0
54960000,65.0
54961000,48.0
54962000,44.0
54963000,52.0
54964000,68.0
54965000,38.0
54966000,49.0
54967000,45.0
54968000,39.0
54969000,50.0
54970000,46.0
54971000,44.0
54972000,52.0
54973000,47.0
54974000,58.0
54975000,51.0
54976000,52.0
54977000,54.0
54978000,49.0
54979000,55.0
54980000,45.0
54981000,43.0
54982000,51.0
54983000,48.0
54984000,55.0
54985000,49.0
54986000,52.0
54987000,52.0
54988000,56.0
54989000,54.0
54990000,40.0
54991000,47.0
54992000,65.0
54993000,56.0
54994000,51.0
54995000,44.0
54996000,44.0
54997000,55.0
54998000,41.0
54999000,44.0
55000000,53.0
55001000,55.0
55002000,46.0
55003000,48.0
55004000,67.0
55005000,47.0
55006000,41.0
55007000,58.0
55008000,29.0
55009000,68.0
55010000,56.0
55011000,54.0
55012000,55.0
55013000,48.0
55014000,44.0
55015000,54.0
55016000,55.0
55017000,48.0
55018000,54.0
55019000,57.0
55020000,61.0
55021000,55.0
55022000,50.0
55023000,45.0
55024000,46.0
55025000,58.0
55026000,52.0
55027000,54.0
55028000,54.0
55029000,43.0
55030000,44.0
55031000,58.0
55032000,46.0
55033000,46.0
55034000,51.0
55035000,55.0
55036000,56.0
55037000,61.0
55038000,54.0
55039000,47.0
55040000,50.0
55041000,62.0
55042000,59.0
55043000,49.0
55044000,45.0
55045000,45.0
55046000,51.0
55047000,42.0
55048000,46.0
55049000,52.0
55050000,50.0
55051000,46.0
55052000,51.0
55053000,57.0
55054000,54.0
55055000,38.0
55056000,61.0
55057000,47.0
55058000,40.0
55059000,48.0
55060000,51.0
55061000,51.0
55062000,37.0
55063000,51.0
55064000,55.0
55065000,62.0
55066000,58.0
55067000,46.0
55068000,51.0
55069000,47.0
55070000,55.0
55071000,57.0
55072000,57.0
55073000,56.0
55074000,43.0
55075000,58.0
55076000,57.0
55077000,43.0
55078000,56.0
55079000,67.0
55080000,39.0
55081000,47.0
55082000,53.0
55083000,62.0
55084000,52.0
55085000,51.0
55086000,53.0
55087000,42.0
55088000,40.0
55089000,35.0
55090000,44.0
55091000,52.0
55092000,63.0
55093000,56.0
55094000,44.0
55095000,42.0
55096000,53.0
55097000,67.0
55098000,39.0
55099000,55.0
55100000,57.0
55101000,56.0
55102000,54.0
55103000,56.0
55104000,45.0
55105000,56.0
55106000,56.0
55107000,36.0
55108000,43.0
55109000,40.0
55110000,57.0
55111000,48.0
55112000,51.0
55113000,49.0
55114000,57.0
55115000,37.0
55116000,56.0
55117000,72.0
55118000,50.0
55119000,44.0
55120000,57.0
55121000,57.0
55122000,43.0
55123000,46.0
55124000,47.0
55125000,57.0
55126000,50.0
55127000,42.0
55128000,52.0
55129000,39.0
55130000,50.0
55131000,51.0
55132000,45.0
55133000,53.0
55134000,50.0
55135000,42.0
55136000,45.0
55137000,65.0
55138000,48.0
55139000,57.0
55140000,57.0
55141000,44.0
55142000,50.0
55143000,52.0
55144000,50.0
55145000,47.0
55146000,39.0
55147000,39.0
55148000,61.0
55149000,52.0
55150000,56.0
55151000,49.0
55152000,50.0
55153000,47.0
55154000,51.0
55155000,49.0
55156000,48.0
55157000,48.0
55158000,49.0
55159000,57.0
55160000,46.0
55161000,51.0
55162000,44.0
55163000,46.0
55164000,59.0
55165000,53.0
55166000,50.0
55167000,58.0
55168000,59.0
55169000,51.0
55170000,46.0
55171000,50.0
55172000,41.0
55173000,45.0
55174000,46.0
55175000,30.0
55176000,52.0
55177000,46.0
55178000,56.0
55179000,46.0
55180000,53.0
55181000,47.0
55182000,44.0
55183000,61.0
55184000,50.0
55185000,56.0
55186000,45.0
55187000,46.0
55188000,53.0
55189000,57.0
55190000,49.0
55191000,57.0
55192000,64.0
55193000,43.0
55194000,50.0
55195000,49.0
55196000,49.0
55197000,65.0
55198000,49.0
55199000,56.0
55200000,51.0
55201000,50.0
55202000,48.0
55203000,59.0
55204000,59.0
55205000,59.0
55206000,61.0
55207000,38.0
55208000,51.0
55209000,56.0
55210000,61.0
55211000,50.0
55212000,59.0
55213000,49.0
55214000,50.0
55215000,47.0
55216000,51.0
55217000,61.0
55218000,52.0
55219000,39.0
55220000,57.0
55221000,50.0
55222000,54.0
55223000,54.0
55224000,56.0
55225000,51.0
55226000,48.0
55227000,58.0
55228000,49.0
55229000,39.0
55230000,51.0
55231000,53.0
55232000,40.0
55233000,49.0
55234000,49.0
55235000,49.0
55236000,62.0
55237000,54.0
55238000,45.0
55239000,63.0
55240000,41.0
55241000,62.0
55242000,44.0
55243000,48.0
55244000,43.0
55245000,44.0
55246000,52.0
55247000,59.0
55248000,46.0
55249000,50.0
55250000,59.0
55251000,54.0
55252000,46.0
55253000,40.0
55254000,64.0
55255000,47.0
55256000,44.0
55257000,51.0
55258000,46.0
55259000,50.0
55260000,47.0
55261000,55.0
55262000,41.0
55263000,45.0
55264000,60.0
55265000,50.0
55266000,44.0
55267000,51.0
55268000,67.0
55269000,48.0
55270000,56.0
55271000,63.0
55272000,53.0
55273000,58.0
55274000,39.0
55275000,61.0
55276000,55.0
55277000,43.0
55278000,45.0
55279000,45.0
55280000,53.0
55281000,53.0
55282000,49.0
55283000,45.0
55284000,42.0
55285000,38.0
55286000,44.0
55287000,55.0
55288000,53.0
55289000,50.0
55290000,51.0
55291000,46.0
55292000,59.0
55293000,41.0
55294000,49.0
55295000,43.0
55296000,54.0
55297000,47.0
55298000,63.0
55299000,51.0
55300000,48.0
55301000,51.0
55302000,56.0
55303000,41.0
55304000,50.0
55305000,54.0
55306000,55.0
55307000,45.0
55308000,46.0
55309000,50.0
55310000,42.0
55311000,58.0
55312000,53.0
55313000,55.0
55314000,51.0
55315000,54.0
55316000,56.0
55317000,48.0
55318000,45.0
55319000,52.0
55320000,48.0
55321000,66.0
55322000,49.0
55323000,43.0
55324000,56.0
55325000,42.0
55326000,49.0
55327000,47.0
55328000,60.0
55329000,48.0
55330000,35.0
55331000,53.0
55332000,45.0
55333000,52.0
55334000,58.0
55335000,47.0
55336000,51.0
55337000,42.0
55338000,33.0
55339000,53.0
55340000,65.0
55341000,50.0
55342000,44.0
55343000,59.0
55344000,43.0
55345000,45.0
55346000,58.0
55347000,43.0
55348000,46.0
55349000,54.0
55350000,43.0
55351000,45.0
55352000,50.0
55353000,66.0
55354000,37.0
55355000,47.0
55356000,53.0
55357000,58.0
55358000,40.0
55359000,63.0
55360000,37.0
55361000,54.0
55362000,52.0
55363000,55.0
55364000,41.0
55365000,48.0
55366000,53.0
55367000,52.0
55368000,35.0
55369000,48.0
55370000,33.0
55371000,48.0
55372000,71.0
55373000,46.0
55374000,67.0
55375000,56.0
55376000,50.0
55377000,50.0
55378000,55.0
55379000,46.0
55380000,49.0
55381000,46.0
55382000,46.0
55383000,51.0
55384000,48.0
55385000,46.0
55386000,45.0
55387000,43.0
55388000,44.0
55389000,49.0
55390000,38.0
55391000,50.0
55392000,47.0
55393000,69.0
55394000,52.0
55395000,46.0
55396000,46.0
55397000,57.0
55398000,47.0
55399000,44.0
55400000,57.0
55401000,47.0
55402000,52.0
55403000,45.0
55404000,50.0
55405000,43.0
55406000,55.0
55407000,45.0
55408000,48.0
55409000,60.0
55410000,59.0
55411000,57.0
55412000,41.0
55413000,48.0
55414000,52.0
55415000,36.0
55416000,60.0
55417000,58.0
55418000,52.0
55419000,53.0
55420000,46.0
55421000,58.0
55422000,47.0
55423000,50.0
55424000,44.0
55425000,50.0
55426000,49.0
55427000,45.0
55428000,41.0
55429000,51.0
55430000,43.0
55431000,49.0
55432000,37.0
55433000,49.0
55434000,52.0
55435000,49.0
55436000,54.0
55437000,47.0
55438000,57.0
55439000,51.0
55440000,62.0
55441000,47.0
55442000,50.0
55443000,45.0
55444000,67.0
55445000,60.0
55446000,55.0
55447000,49.0
55448000,46.0
55449000,44.0
55450000,47.0
55451000,50.0
55452000,47.0
55453000,50.0
55454000,55.0
55455000,42.0
55456000,42.0
55457000,45.0
55458000,49.0
55459000,45.0
55460000,52.0
55461000,49.0
55462000,52.0
55463000,48.0
55464000,45.0
55465000,53.0
55466000,65.0
55467000,51.0
55468000,52.0
55469000,49.0
55470000,52.0
55471000,45.0
55472000,48.0
55473000,57.0
55474000,58.0
55475000,37.0
55476000,55.0
55477000,66.0
55478000,49.0
55479000,57.0
55480000,45.0
55481000,46.0
55482000,44.0
55483000,57.0
55484000,59.0
55485000,50.0
55486000,51.0
55487000,39.0
55488000,40.0
55489000,47.0
55490000,42.0
55491000,47.0
55492000,45.0
55493000,48.0
55494000,42.0
55495000,52.0
55496000,52.0
55497000,49.0
55498000,44.0
55499000,37.0
55500000,48.0
55501000,51.0
55502000,55.0
55503000,68.0
55504000,63.0
55505000,48.0
55506000,48.0
55507000,46.0
55508000,36.0
55509000,46.0
55510000,43.0
55511000,44.0
55512000,41.0
55513000,48.0
55514000,45.0
55515000,51.0
55516000,46.0
55517000,65.0
55518000,39.0
55519000,52.0
55520000,55.0
55521000,44.0
55522000,60.0
55523000,52.0
55524000,53.0
55525000,50.0
55526000,57.0
55527000,47.0
55528000,49.0
55529000,50.0
55530000,53.0
55531000,46.0
55532000,60.0
55533000,45.0
55534000,68.0
55535000,54.0
55536000,52.0
55537000,55.0
55538000,37.0
55539000,43.0
55540000,47.0
55541000,54.0
55542000,51.0
55543000,56.0
55544000,54.0
55545000,50.0
55546000,52.0
55547000,54.0
55548000,42.0
55549000,47.0
55550000,56.0
55551000,51.0
55552000,57.0
55553000,47.0
55554000,42.0
55555000,43.0
55556000,58.0
55557000,44.0
55558000,52.0
55559000,52.0
55560000,61.0
55561000,42.0
55562000,60.0
55563000,42.0
55564000,53.0
55565000,57.0
55566000,45.0
55567000,50.0
55568000,45.0
55569000,47.0
55570000,47.0
55571000,54.0
55572000,54.0
55573000,47.0
55574000,56.0
55575000,72.0
55576000,48.0
55577000,53.0
55578000,42.0
55579000,51.0
55580000,52.0
55581000,55.0
55582000,46.0
55583000,49.0
55584000,35.0
55585000,50.0
55586000,52.0
55587000,62.0
55588000,48.0
55589000,48.0
55590000,48.0
55591000,45.0
55592000,52.0
55593000,41.0
55594000,41.0
55595000,48.0
55596000,62.0
55597000,56.0
55598000,45.0
55599000,49.0
